,NADH,cell_index,celltype,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,Label_Count,Group
62,neurons-005,121,cyto,387.8545455,373.6335636,2369.768,78.0562,1.000703182,72.87272727,347.6767091,2312.252182,76.77340182,23.22659818,1.133293091,0.827982482,805.8980448,793.5509231,154.4534472,47.11461051,291.6216489,2.862020308,0.114639443,24.47981371,73.03246491,232.9703636,4.763069929,4.763069929,0.120347408,0.069020273,63.55509917,115.8098088,55,55,AC
72,neurons-005,13,cell,287.1847826,363.6626848,2399.115978,74.84694457,0.991002598,73.56521739,297.598587,2312.742174,81.90557717,18.09442283,1.005146402,0.785665647,869.8618916,658.6610466,99.841515,64.80982237,269.3071462,3.240164371,0.088577482,21.44622939,50.98844634,179.3264436,3.029875688,3.029875688,0.101536941,0.066522412,66.87388913,83.18389803,92,87,AC
82,neurons-005,13,cyto,289.2528736,364.7131954,2397.352299,74.71892299,0.987907989,74.75862069,298.3348276,2321.364713,81.90561494,18.09438506,1.011833885,0.785088411,872.7323741,660.7766552,97.77622986,65.60008344,270.9515457,3.245245664,0.087892534,21.39819897,51.33494847,178.0877689,3.072235,3.072235,0.100096303,0.065689115,66.48596409,84.06317171,87,87,AC
92,neurons-005,134,cell,343.5121951,359.9049024,2474.481951,76.19057073,0.998891496,137.8617886,436.6252764,2378.221301,73.51334309,26.48665691,1.304379122,0.723568368,858.2359287,942.4351078,140.5231074,55.03193717,288.7766518,3.984607698,0.094460466,96.37004544,81.61139958,252.6641239,4.586522877,4.586522877,0.223554236,0.111452121,89.49889867,95.52265264,123,120,AC
102,neurons-005,134,cyto,345.75,359.6779417,2471.214083,76.19789583,0.999836225,139.825,435.1520583,2370.144917,73.3653475,26.6346525,1.30742185,0.721437427,857.1196051,942.4217516,141.4762652,55.50562056,288.6632185,4.019113231,0.094616902,96.7484534,74.29212587,243.489082,4.525511644,4.525511644,0.224868715,0.11189742,90.19576155,90.96310125,120,120,AC
112,neurons-005,148,cell,305.1075949,384.6725063,2606.515886,76.2319981,0.994938158,82.84810127,385.5735696,2244.389494,74.26780063,25.73219937,1.185811696,0.783203753,903.6147816,859.3034224,95.54647287,68.63964688,352.2549373,4.15026741,0.087268861,43.79805673,93.76151684,246.8482959,3.992520865,3.992520865,0.136368778,0.078258397,92.88281919,118.9617985,158,158,AC
122,neurons-005,148,cyto,305.1075949,384.6725063,2606.515886,76.2319981,0.994938158,82.84810127,385.5735696,2244.389494,74.26780063,25.73219937,1.185811696,0.783203753,903.6147816,859.3034224,95.54647287,68.63964688,352.2549373,4.15026741,0.087268861,43.79805673,93.76151684,246.8482959,3.992520865,3.992520865,0.136368778,0.078258397,92.88281919,118.9617985,158,158,AC
132,neurons-005,161,cell,303.5916667,356.1577,2369.654917,76.19589083,1.035668975,65.86666667,314.2810333,2213.927083,78.50878,21.49122,1.05424035,0.809282538,828.2321886,718.9367042,122.2280205,57.42569925,296.9251893,3.990433352,0.117222228,17.14884583,40.1571869,214.0397997,2.740075753,2.740075753,0.11509156,0.055757664,70.66431534,59.53003874,120,117,AC
142,neurons-005,161,cyto,307.4957265,358.039547,2378.396923,76.26241966,1.033663359,65.57264957,311.7560598,2201.005128,78.4255,21.5745,1.056537538,0.813076802,830.4213193,716.0141351,121.2723228,56.39281888,295.2135909,3.995717891,0.115938101,17.19378208,37.34833529,199.9058486,2.723847875,2.723847875,0.115586206,0.050505468,69.90047301,57.31912916,117,117,AC
152,neurons-005,174,cell,336.25,433.1518,2557.1425,84.237585,0.9775056,61.8,292.374,2268.0295,82.824765,17.175235,1.0866703,0.829724314,766.4844219,630.0153462,120.4836198,42.56376757,161.9006036,1.876105616,0.070357823,8.532291603,23.39679047,166.7432341,1.786046471,1.786046471,0.06835285,0.061712826,56.12729601,35.16976721,20,14,AC
162,neurons-005,174,cyto,351.4285714,430.6527857,2563.667143,85.03934286,0.981291214,59.5,304.1118571,2300.307857,83.28741429,16.71258571,1.091686929,0.846151798,748.0484344,636.309261,107.9791392,46.44079679,180.9126532,1.428300989,0.065387731,7.851996316,16.15779558,174.2234879,1.734238046,1.734238046,0.055998697,0.041293146,43.88562291,39.07317319,14,14,AC
172,neurons-005,188,cell,331.1167883,367.6436861,2566.955292,74.41201934,1.002060547,99,364.9050584,2183.093358,73.50947555,26.49052445,1.175201372,0.767768954,923.8605098,840.5196741,102.947767,72.92081928,327.0024953,4.121402769,0.097633948,50.61229491,50.22088502,198.7962583,4.17687563,4.17687563,0.155624147,0.091487265,98.0049038,82.856918,274,248,AC
182,neurons-005,188,cyto,340.2096774,369.3541734,2559.655605,74.29564879,0.999817968,96.13709677,364.3007944,2189.361895,73.59363266,26.40636734,1.172756863,0.77763603,925.6451743,840.0789905,102.2074792,74.39094899,331.4259314,4.244108481,0.096690095,46.35103424,51.98016756,200.8053132,4.22604112,4.22604112,0.158214836,0.082455022,100.1857236,85.69791278,248,248,AC
192,neurons-005,201,cell,318.462963,346.9898148,2331.711852,79.83370556,0.999312593,77.55555556,346.6627778,2179.682963,76.05368519,23.94631481,1.022017537,0.78946678,743.2404253,778.9847683,111.1109785,32.97407521,280.6407368,2.044495562,0.089871965,20.97587713,80.56882484,154.4639357,4.091023487,4.091023487,0.116948447,0.076165331,58.01033622,110.9588926,54,50,AC
202,neurons-005,201,cyto,331.5,349.67586,2356.2798,79.881266,0.9928614,78.04,345.02042,2181.4362,76.231308,23.768692,1.03104654,0.798303887,749.4533121,774.4578361,104.221164,32.28590483,267.6019167,2.076672627,0.090124642,21.39994278,81.73320011,159.2555099,4.184628949,4.184628949,0.115434726,0.069862194,54.12817585,111.6624695,50,50,AC
212,neurons-005,215,cell,286.8852459,343.6505902,2431.038852,77.75175984,1.022570844,64.22131148,329.1887049,2185.292295,77.4525918,22.5474082,1.164762566,0.800440654,805.744381,742.1828426,117.8747197,58.95678251,262.3284495,3.082101015,0.096344076,15.62288653,58.31697709,192.7052038,3.628916176,3.628916176,0.151675033,0.070711828,86.39086913,90.98223587,122,120,AC
222,neurons-005,215,cyto,289.6,345.0053583,2436.548333,77.74218083,1.022335192,64.19166667,330.06005,2187.573417,77.44175167,22.55824833,1.164571108,0.802900163,808.2545379,743.522287,116.9379208,58.4492316,259.8391612,3.086588694,0.096930109,15.73856572,58.37649389,191.9688271,3.651336782,3.651336782,0.151657411,0.068581825,84.80552881,91.0979332,120,120,AC
232,neurons-005,228,cell,300.124183,354.496549,2456.380784,77.62718105,0.995779118,60.79738562,377.4736928,2480.962288,81.94100458,18.05899542,1.142152235,0.818398886,821.2252216,750.7630627,107.1832739,52.69836336,255.262459,4.827289266,0.111659754,17.67891975,65.91587429,334.8297808,2.97114882,2.97114882,0.135908753,0.068828669,92.8701292,72.46300347,153,150,AC
242,neurons-005,228,cyto,301.6133333,353.1849733,2449.6242,77.529332,0.99477148,60.93333333,376.6846533,2482.802467,81.94136333,18.05863667,1.13903748,0.818760453,821.1710574,750.4365657,107.4824029,52.10369218,250.0121351,4.797694557,0.111657313,17.82602978,66.25928868,337.2713044,2.947205028,2.947205028,0.134616599,0.06925394,93.36361215,72.53122644,150,150,AC
252,neurons-005,242,cell,349.3595506,332.8646292,2184.999888,78.69110562,1.02687509,82.39325843,347.6877865,2391.334831,78.33112135,21.66887865,1.12444927,0.793610986,723.2452558,788.6467482,129.142913,43.02565748,260.6801546,2.977148352,0.099556886,13.61701641,38.74377828,203.1018656,2.501324281,2.501324281,0.100842518,0.067126024,56.48732903,82.835479,89,81,AC
262,neurons-005,242,cyto,361.4691358,335.3711605,2183.468642,78.74179877,1.028282432,81.64197531,348.3172963,2392.879383,78.18827654,21.81172346,1.129686222,0.804074243,724.0041539,792.1652041,125.3066325,43.46815412,264.876674,2.910653174,0.101519386,13.21486724,39.90230256,211.3804248,2.563002101,2.563002101,0.102275719,0.051290979,57.39172947,84.6491978,81,81,AC
272,neurons-005,255,cell,320.787037,356.5367593,2524.386389,79.64740278,1.00915362,73.26851852,347.5792778,2296.332778,77.40365648,22.59634352,1.073706343,0.798896759,795.72985,784.1122261,115.0402653,34.83345837,257.0612083,2.894057869,0.124823749,19.19433643,61.69848006,183.4634428,4.89219764,4.89219764,0.156990559,0.079021663,82.35018885,136.987031,108,95,AC
282,neurons-005,255,cyto,337.6947368,355.5626211,2535.077368,79.84567684,1.012740811,70.61052632,340.3057579,2292.410421,77.95041053,22.04958947,1.073858337,0.816981025,792.7620692,766.4605256,109.8559089,35.02020805,266.6973741,2.964056796,0.12782283,18.15611657,61.69429096,184.9064294,4.768891458,4.768891458,0.160637503,0.058001401,85.23669819,131.5806061,95,95,AC
292,neurons-005,27,cell,310.877193,356.9327778,2493.119708,78.01343567,1.003762719,72.33918129,344.6476491,2228.099591,77.15367719,22.84632281,1.109984439,0.801750183,819.9104882,766.0278981,104.8307437,54.04165428,324.9057918,3.137777818,0.102396075,17.5275124,43.60385816,262.9521801,4.327429723,4.327429723,0.135860361,0.052480937,69.13438662,72.62976733,171,158,AC
301,neurons-005,27,cyto,313.6708861,360.9642595,2505.591139,77.99531076,1.001484861,72.62025316,345.0672911,2217.088608,76.92843861,23.07156139,1.111710772,0.803043083,826.2466517,767.6583791,102.9723507,53.83916883,321.243441,3.114370326,0.100000207,17.77481493,44.93451548,266.0618387,4.404770976,4.404770976,0.138189171,0.052236151,66.53870442,73.31419788,158,158,AC
312,neurons-005,40,cell,335.6732673,326.8702178,2265.822079,76.95255347,0.997654426,73.01980198,333.5438515,2137.853465,76.26471485,23.73528515,1.101296752,0.801750168,768.7664279,752.2941398,152.7522903,39.69976412,261.2624716,3.053691784,0.084977503,19.78837042,82.10420168,290.3698637,4.247541261,4.247541261,0.124511266,0.071810576,58.99454408,96.97723353,101,78,AC
321,neurons-005,40,cyto,352.9615385,334.0487692,2286.053462,77.35457564,1.001000064,75.71794872,340.6629615,2121.388205,75.6553141,24.3446859,1.114900705,0.806318912,771.4066975,764.6162155,150.7136652,37.35725397,267.5142662,2.854116602,0.08700316,20.95939019,90.78032978,309.8193092,4.131329771,4.131329771,0.125746597,0.070815145,60.75362099,102.9054599,78,78,AC
331,neurons-005,54,cell,314.1948052,360.7217273,2369.677273,79.38981948,0.984760987,64.03896104,277.4611169,2219.967532,80.40987143,19.59012857,1.098454338,0.816056262,771.5899249,655.2622762,108.6521537,48.38641158,237.117705,2.560572561,0.09088098,12.60371871,45.03572863,248.3034564,2.194563242,2.194563242,0.112427927,0.064748213,80.4212873,75.87168505,77,66,AC
341,neurons-005,54,cyto,321.4090909,367.0809545,2394.415455,79.35001515,0.980362333,64.45454545,285.355697,2233.497424,80.35668636,19.64331364,1.105076273,0.820440764,782.764592,664.9476728,103.7366454,47.51411584,230.519933,2.499352857,0.082489193,12.89505787,40.5302058,253.2440346,2.342423825,2.342423825,0.117618918,0.061470041,79.98993621,73.18991543,66,66,AC
351,neurons-005,67,cell,261.5454545,329.9890455,2165.7725,78.85069773,1.012406568,71.22727273,301.0299773,2310.451818,79.27695682,20.72304318,1.122550682,0.775891206,711.3632821,714.7374854,79.02206184,42.53047052,294.5679435,3.205672573,0.090930081,15.6307146,38.24606016,226.3698951,2.315478134,2.315478134,0.117077508,0.061049387,53.3611978,66.46258277,44,37,AC
361,neurons-005,67,cyto,261.3513514,331.5254054,2196.722432,78.95515676,1.019589919,73.05405405,298.9774054,2311.052432,79.52327027,20.47672973,1.127067838,0.772854413,716.504778,707.8031294,75.59659612,43.45794657,306.4138029,3.400790271,0.093856113,15.90238617,38.61397967,240.7003876,2.438012808,2.438012808,0.122976951,0.058403697,54.71228104,65.81430948,37,37,AC
371,neurons-005,81,cell,276.9411765,344.7790458,2369.993791,78.38616405,1.011170941,64.4248366,350.3940588,2373.806144,78.20984575,21.79015425,1.136347464,0.799913134,778.3728513,783.8528487,103.9468004,48.51341374,214.9107817,3.349728069,0.108336176,15.79127541,56.70997569,297.0110696,3.796388177,3.796388177,0.140718117,0.054235684,73.56410496,91.58580681,153,107,AC
381,neurons-005,81,cyto,282.2242991,352.2053645,2388.247196,78.23022897,1.008311813,65.60747664,343.9344953,2402.821495,78.94841402,21.05158598,1.143288607,0.800195565,790.9149529,769.3715365,104.1658065,48.57870952,216.0481237,3.574195746,0.107986363,16.4114301,54.2121999,315.5081621,3.865681401,3.865681401,0.133928183,0.055358894,77.39033789,87.98559785,107,107,AC
391,neurons-005,94,cell,345.5991736,367.4342893,2412.81219,78.33946364,1.005544322,62.60330579,341.9230537,2244.956198,76.47530289,23.52469711,1.091803,0.832931844,805.3861422,784.3249671,141.7187051,44.52165616,303.5847139,3.327841657,0.105217538,19.01516291,71.09341825,236.0966185,4.53672576,4.53672576,0.108467451,0.059617332,78.84624203,117.1290419,242,212,AC
401,neurons-005,94,cyto,352.0849057,368.9978915,2409.73967,78.36554811,1.007916292,64.75471698,341.3125236,2255.466745,76.63577264,23.36422736,1.082188472,0.830876283,805.4025916,783.5899712,142.4597469,45.19211639,304.9402398,3.367943996,0.105907809,19.0988009,73.69051064,242.2023618,4.5133902,4.5133902,0.108122427,0.060097906,80.2584316,119.8633098,212,212,AC
313,neurons-006,107,cell,279.1515152,345.0598182,2403.68697,81.57893939,0.953599576,96.06060606,210.3058182,2052.157576,85.36303636,14.63696364,1.043924758,0.733906194,720.0660658,479.3873206,90.96466389,41.72868103,207.7460191,3.241016868,0.108078579,18.91583231,21.45642152,112.4086939,1.617128794,1.617128794,0.091623583,0.059274851,46.50585761,45.07620718,33,28,AC
47,neurons-006,107,cyto,297.4285714,351.6412857,2409.562143,81.53933214,0.941086964,97.60714286,210.9159643,2038.416071,84.94041071,15.05958929,1.059288571,0.745577508,727.1305151,485.930622,86.06949327,36.26658077,194.864311,3.452332129,0.108688988,19.00943096,22.74056187,115.3067886,1.364101611,1.364101611,0.087657113,0.053108255,35.81693404,45.27232755,28,28,AC
53,neurons-006,121,cell,349.8598131,363.079757,2447.550841,76.49634393,0.992830084,108.5607477,217.2179252,1958.546916,82.92158037,17.07841963,1.010734252,0.748503684,847.413742,512.6682008,127.7526685,49.1752355,232.6334756,3.283871262,0.107634285,22.6866171,21.50105173,164.6463902,1.671725436,1.671725436,0.098555882,0.070389518,57.96883361,34.5431594,107,90,AC
63,neurons-006,121,cyto,348.7444444,366.1791778,2459.898333,76.61951444,0.987513222,111.8333333,215.2573889,1949.778556,82.79765222,17.20234778,1.002913556,0.742625103,849.8803658,511.8453001,126.0661108,51.43493037,242.6851444,3.32976252,0.103742545,21.5011105,21.8064655,165.2659025,1.621567759,1.621567759,0.099444345,0.069146252,60.03943971,37.076899,90,90,AC
73,neurons-006,13,cell,307.6216216,349.6666396,2408.808919,76.28786667,0.982810324,105.0540541,191.5726577,1983.532613,83.49141982,16.50858018,1.052731685,0.7336297,833.3916707,486.4731384,109.4589216,54.55340944,276.6025104,3.414434081,0.103789281,24.12725273,29.69235105,126.7135898,2.518639167,2.518639167,0.112041514,0.067287161,81.60812401,69.76985038,111,88,AC
83,neurons-006,13,cyto,295.6022727,348.6498977,2429.666705,76.15487159,0.971948148,106.3977273,189.3434773,1969.2575,83.35384773,16.64615227,1.054960557,0.726063849,839.8123132,484.8175633,90.04080043,57.08689538,286.9005162,3.051588382,0.103155409,24.68586071,31.79772539,129.261177,2.542724568,2.542724568,0.11190055,0.067239695,81.45289496,73.33485443,88,88,AC
93,neurons-006,134,cell,285.7669903,341.785068,2418.909417,78.68068641,0.998848767,90.51456311,200.0457184,1952.036214,85.13951359,14.86048641,1.057749155,0.746555297,778.3616538,459.5128272,105.171774,43.07140236,265.6251537,3.368047839,0.102545449,15.01363046,20.93345578,123.9515689,1.259577756,1.259577756,0.125516801,0.058238766,60.27308231,30.05434641,103,103,AC
103,neurons-006,134,cyto,285.7669903,341.785068,2418.909417,78.68068641,0.998848767,90.51456311,200.0457184,1952.036214,85.13951359,14.86048641,1.057749155,0.746555297,778.3616538,459.5128272,105.171774,43.07140236,265.6251537,3.368047839,0.102545449,15.01363046,20.93345578,123.9515689,1.259577756,1.259577756,0.125516801,0.058238766,60.27308231,30.05434641,103,103,AC
113,neurons-006,148,cell,361.1027027,366.7454946,2465.701622,71.7349027,1.013427295,117.9324324,229.0229351,1926.382703,82.1971927,17.8028073,1.08920203,0.748413025,953.2969946,529.6718644,113.8911678,62.73145365,290.6894533,4.09387909,0.115819712,35.45015627,30.89616331,143.869358,2.20435895,2.20435895,0.114531177,0.060708055,87.42470066,40.64222917,370,359,AC
123,neurons-006,148,cyto,362.4818942,366.3717994,2460.013343,71.72726017,1.012331733,119.5013928,229.1277019,1928.011337,82.13319387,17.86680613,1.085816646,0.746215083,951.7149987,531.0680975,114.3990569,60.68523721,286.8042905,4.092622016,0.116388726,34.75282832,30.9674149,144.5466479,2.19487987,2.19487987,0.112201216,0.059982383,85.91160894,40.0030369,359,359,AC
133,neurons-006,161,cell,320.4308943,377.2985203,2532.616748,76.94028537,1.031594878,93.99186992,240.735748,2000.148862,83.07122033,16.92877967,1.043886528,0.762932943,869.6742162,535.5330931,97.70028452,61.22093043,268.740575,2.720019933,0.105335963,17.39488145,36.59477628,210.5892976,2.280154452,2.280154452,0.102110927,0.058484398,72.27106617,55.3439851,123,113,AC
143,neurons-006,161,cyto,323.2389381,383.9273805,2563.336549,77.13595133,1.024043717,94.88495575,243.1629115,1998.509027,82.90860619,17.09139381,1.042376442,0.763703075,877.8876154,539.998948,94.50824551,57.93929319,255.5563076,2.705050956,0.100370432,17.30026435,36.95046662,217.387888,2.285759271,2.285759271,0.102248909,0.056756024,68.41334564,55.04892628,113,113,AC
153,neurons-006,174,cell,294.9264706,311.4791765,2408.722941,75.74323382,1.029896074,83.20588235,223.4936324,1780.663235,82.56578676,17.43421324,1.040386868,0.771227431,815.4847359,488.4938529,79.27795729,60.21941075,354.0152391,3.485603841,0.097407548,15.96503533,18.94729486,233.1631098,3.349398355,3.349398355,0.109734447,0.058565663,113.8168104,31.40437444,68,66,AC
163,neurons-006,174,cyto,297.5151515,310.467197,2399.535152,75.636,1.030360985,82.75757576,223.7995909,1776.14697,82.53382424,17.46617576,1.038498742,0.773897438,814.8797208,488.3143815,79.03577426,60.82271113,355.3088357,3.478304202,0.098648966,15.71286646,19.1219738,235.0988171,3.395168436,3.395168436,0.110054503,0.056891941,115.3236032,31.86573025,66,66,AC
173,neurons-006,188,cell,283.5753425,366.2403836,2550.653973,75.8651274,1.011308479,87.24657534,229.8983288,1813.032055,81.77561233,18.22438767,1.006854685,0.758540469,885.5464718,516.9556745,75.22317126,63.86595837,320.2865857,3.460094422,0.092902759,16.03969107,28.56981191,131.2807781,2.090928932,2.090928932,0.094350522,0.046416774,72.31974625,44.69190583,73,72,AC
